GLOBALEVENTID,mentions_count,mentions_pool,coverage
417928031,4,12232,3.270111183780249E-4
417930175,1,12232,8.175277959450622E-5
417956268,1,12232,8.175277959450622E-5
418029754,1,12232,8.175277959450622E-5
418124556,1,12232,8.175277959450622E-5
418132034,1,12232,8.175277959450622E-5
418210153,2,12232,1.6350555918901244E-4
418221106,1,12232,8.175277959450622E-5
418230320,1,12232,8.175277959450622E-5
418239198,1,12232,8.175277959450622E-5
418239858,1,12232,8.175277959450622E-5
418240032,1,12232,8.175277959450622E-5
418240359,1,12232,8.175277959450622E-5
418240853,1,12232,8.175277959450622E-5
426359113,1,10910,9.165902841429881E-5
426465150,1,10910,9.165902841429881E-5
426479811,1,10910,9.165902841429881E-5
426530074,1,10910,9.165902841429881E-5
426533901,4,10910,3.6663611365719525E-4
426538875,1,10910,9.165902841429881E-5
434061786,1,11185,8.94054537326777E-5
434062842,1,11185,8.94054537326777E-5
434073396,2,11185,1.788109074653554E-4
434082346,1,11185,8.94054537326777E-5
434100626,2,11185,1.788109074653554E-4
434144267,1,11185,8.94054537326777E-5
434247098,1,11185,8.94054537326777E-5
434260984,1,11185,8.94054537326777E-5
434261235,1,11185,8.94054537326777E-5
434261550,1,11185,8.94054537326777E-5
434261942,1,11185,8.94054537326777E-5
441818877,1,11887,8.412551526878102E-5
441946335,1,11887,8.412551526878102E-5
442017623,1,11887,8.412551526878102E-5
442088710,1,11887,8.412551526878102E-5
442092044,1,11887,8.412551526878102E-5
442094544,1,11887,8.412551526878102E-5
442102157,1,11887,8.412551526878102E-5
442102701,1,11887,8.412551526878102E-5
442102753,1,11887,8.412551526878102E-5
450128651,1,12217,8.185315543914218E-5
450204367,1,12217,8.185315543914218E-5
450251776,4,12217,3.274126217565687E-4
450297988,1,12217,8.185315543914218E-5
450301553,2,12217,1.6370631087828436E-4
450319739,1,12217,8.185315543914218E-5
450319823,2,12217,1.6370631087828436E-4
450320087,1,12217,8.185315543914218E-5
458598506,1,13065,7.654037504783774E-5
458605035,8,13065,6.123230003827019E-4
458609514,2,13065,1.5308075009567548E-4
458610304,2,13065,1.5308075009567548E-4
458614432,1,13065,7.654037504783774E-5
458676222,1,13065,7.654037504783774E-5
458754119,1,13065,7.654037504783774E-5
458755788,2,13065,1.5308075009567548E-4
458824819,1,13065,7.654037504783774E-5
458847624,1,13065,7.654037504783774E-5
458855673,1,13065,7.654037504783774E-5
458882663,1,13065,7.654037504783774E-5
458895468,1,13065,7.654037504783774E-5
458895690,1,13065,7.654037504783774E-5
458895877,1,13065,7.654037504783774E-5
458896035,1,13065,7.654037504783774E-5
458896105,1,13065,7.654037504783774E-5
458896551,1,13065,7.654037504783774E-5
465753163,3,8095,3.705991352686844E-4
467896543,1,13724,7.28650539201399E-5
467966793,1,13724,7.28650539201399E-5
467967196,6,13724,4.371903235208394E-4
468099104,1,13724,7.28650539201399E-5
468166117,1,13724,7.28650539201399E-5
468193937,1,13724,7.28650539201399E-5
468220329,1,13724,7.28650539201399E-5
468220701,1,13724,7.28650539201399E-5
468220997,1,13724,7.28650539201399E-5
468221110,1,13724,7.28650539201399E-5
468221285,1,13724,7.28650539201399E-5
468221298,1,13724,7.28650539201399E-5
468221315,2,13724,1.457301078402798E-4
468221317,1,13724,7.28650539201399E-5
468221665,1,13724,7.28650539201399E-5
468221676,1,13724,7.28650539201399E-5
477211534,1,13215,7.567158531971244E-5
477215808,16,13215,0.0012107453651153991
477221473,2,13215,1.513431706394249E-4
477229756,1,13215,7.567158531971244E-5
477262425,1,13215,7.567158531971244E-5
485856801,1,15175,6.589785831960461E-5
485869910,1,15175,6.589785831960461E-5
485874781,3,15175,1.9769357495881383E-4
485881007,1,15175,6.589785831960461E-5
485881008,1,15175,6.589785831960461E-5
485899292,1,15175,6.589785831960461E-5
485942101,1,15175,6.589785831960461E-5
486059609,1,15175,6.589785831960461E-5
486079522,1,15175,6.589785831960461E-5
486153354,1,15175,6.589785831960461E-5
486154231,1,15175,6.589785831960461E-5
486161624,2,15175,1.3179571663920922E-4
486174924,2,15175,1.3179571663920922E-4
486193320,1,15175,6.589785831960461E-5
486203829,1,15175,6.589785831960461E-5
486216200,1,15175,6.589785831960461E-5
486216318,1,15175,6.589785831960461E-5
486216341,1,15175,6.589785831960461E-5
486216692,1,15175,6.589785831960461E-5
486217755,1,15175,6.589785831960461E-5
486217810,1,15175,6.589785831960461E-5
486218004,1,15175,6.589785831960461E-5
486218337,1,15175,6.589785831960461E-5
486218345,1,15175,6.589785831960461E-5
495231215,1,15804,6.327512022272843E-5
495246021,1,15804,6.327512022272843E-5
495247044,2,15804,1.2655024044545685E-4
495255829,1,15804,6.327512022272843E-5
495273381,1,15804,6.327512022272843E-5
495391878,1,15804,6.327512022272843E-5
495393716,1,15804,6.327512022272843E-5
495477998,1,15804,6.327512022272843E-5
495498766,1,15804,6.327512022272843E-5
495500936,3,15804,1.8982536066818528E-4
495503227,1,15804,6.327512022272843E-5
495512193,1,15804,6.327512022272843E-5
495512629,1,15804,6.327512022272843E-5
495512686,4,15804,2.531004808909137E-4
495512975,2,15804,1.2655024044545685E-4
495521532,1,15804,6.327512022272843E-5
495533845,1,15804,6.327512022272843E-5
495534192,1,15804,6.327512022272843E-5
495534653,1,15804,6.327512022272843E-5
503142692,2,16565,1.2073649260488983E-4
503148089,4,16565,2.4147298520977965E-4
503427261,1,16565,6.036824630244491E-5
503429051,1,16565,6.036824630244491E-5
503434597,1,16565,6.036824630244491E-5
503439591,1,16565,6.036824630244491E-5
503440614,1,16565,6.036824630244491E-5
503440686,1,16565,6.036824630244491E-5
503440727,1,16565,6.036824630244491E-5
503440921,1,16565,6.036824630244491E-5
512859782,2,16659,1.200552254036857E-4
512861225,2,16659,1.200552254036857E-4
