GLOBALEVENTID,mentions_count,mentions_pool,coverage
417927946,1,12232,8.175277959450622E-5
417946710,1,12232,8.175277959450622E-5
417963408,1,12232,8.175277959450622E-5
417964075,3,12232,2.4525833878351864E-4
417964495,1,12232,8.175277959450622E-5
417993933,1,12232,8.175277959450622E-5
418009540,1,12232,8.175277959450622E-5
418037077,1,12232,8.175277959450622E-5
418051671,1,12232,8.175277959450622E-5
418102150,1,12232,8.175277959450622E-5
418126256,1,12232,8.175277959450622E-5
418192690,1,12232,8.175277959450622E-5
418223107,1,12232,8.175277959450622E-5
418230767,5,12232,4.0876389797253105E-4
418236664,1,12232,8.175277959450622E-5
418239130,1,12232,8.175277959450622E-5
418239550,4,12232,3.270111183780249E-4
418239587,1,12232,8.175277959450622E-5
418239588,1,12232,8.175277959450622E-5
418239727,1,12232,8.175277959450622E-5
418240242,1,12232,8.175277959450622E-5
418240394,1,12232,8.175277959450622E-5
418240430,1,12232,8.175277959450622E-5
426356102,4,10910,3.6663611365719525E-4
426464538,1,10910,9.165902841429881E-5
426483128,1,10910,9.165902841429881E-5
426518777,1,10910,9.165902841429881E-5
426518898,2,10910,1.8331805682859762E-4
426538999,1,10910,9.165902841429881E-5
426539090,1,10910,9.165902841429881E-5
426539162,1,10910,9.165902841429881E-5
426539513,1,10910,9.165902841429881E-5
426539582,1,10910,9.165902841429881E-5
433996752,1,11185,8.94054537326777E-5
433999887,3,11185,2.6821636119803307E-4
434017251,1,11185,8.94054537326777E-5
434059652,1,11185,8.94054537326777E-5
434259585,1,11185,8.94054537326777E-5
434261106,1,11185,8.94054537326777E-5
434261129,1,11185,8.94054537326777E-5
434261523,1,11185,8.94054537326777E-5
434261598,1,11185,8.94054537326777E-5
434261651,1,11185,8.94054537326777E-5
434261864,1,11185,8.94054537326777E-5
441819443,1,11887,8.412551526878102E-5
441832040,1,11887,8.412551526878102E-5
441846445,1,11887,8.412551526878102E-5
441873897,1,11887,8.412551526878102E-5
441977793,3,11887,2.5237654580634306E-4
442049919,1,11887,8.412551526878102E-5
442066780,2,11887,1.6825103053756205E-4
442087095,1,11887,8.412551526878102E-5
442088981,1,11887,8.412551526878102E-5
442090311,1,11887,8.412551526878102E-5
442097542,8,11887,6.730041221502482E-4
442101919,1,11887,8.412551526878102E-5
