GLOBALEVENTID,mentions_count,mentions_pool,coverage
417925559,1,12232,8.175277959450622E-5
417927743,1,12232,8.175277959450622E-5
417927998,2,12232,1.6350555918901244E-4
417933505,1,12232,8.175277959450622E-5
417955120,1,12232,8.175277959450622E-5
417968371,1,12232,8.175277959450622E-5
418084615,1,12232,8.175277959450622E-5
418111320,1,12232,8.175277959450622E-5
418178778,1,12232,8.175277959450622E-5
418193345,1,12232,8.175277959450622E-5
418196293,1,12232,8.175277959450622E-5
418216553,1,12232,8.175277959450622E-5
418221647,1,12232,8.175277959450622E-5
418228594,1,12232,8.175277959450622E-5
418228871,3,12232,2.4525833878351864E-4
418230163,1,12232,8.175277959450622E-5
418233500,1,12232,8.175277959450622E-5
418237484,2,12232,1.6350555918901244E-4
418239630,1,12232,8.175277959450622E-5
418239792,1,12232,8.175277959450622E-5
418240165,1,12232,8.175277959450622E-5
418240505,2,12232,1.6350555918901244E-4
418240974,1,12232,8.175277959450622E-5
418251783,1,6580,1.5197568389057752E-4
426379875,1,10910,9.165902841429881E-5
426397218,5,10910,4.5829514207149406E-4
426529508,1,10910,9.165902841429881E-5
426531765,1,10910,9.165902841429881E-5
426534703,1,10910,9.165902841429881E-5
426537602,2,10910,1.8331805682859762E-4
426539299,1,10910,9.165902841429881E-5
426539302,1,10910,9.165902841429881E-5
426539474,1,10910,9.165902841429881E-5
426539649,2,10910,1.8331805682859762E-4
426539696,1,10910,9.165902841429881E-5
434028253,4,11185,3.576218149307108E-4
434032646,1,11185,8.94054537326777E-5
434043513,1,11185,8.94054537326777E-5
434045665,1,11185,8.94054537326777E-5
434120379,1,11185,8.94054537326777E-5
434148649,1,11185,8.94054537326777E-5
434161461,1,11185,8.94054537326777E-5
434207175,2,11185,1.788109074653554E-4
434260767,1,11185,8.94054537326777E-5
434260999,1,11185,8.94054537326777E-5
434261149,1,11185,8.94054537326777E-5
434261171,1,11185,8.94054537326777E-5
434261220,1,11185,8.94054537326777E-5
434261312,1,11185,8.94054537326777E-5
434261425,1,11185,8.94054537326777E-5
434261431,1,11185,8.94054537326777E-5
434261519,1,11185,8.94054537326777E-5
434261667,1,11185,8.94054537326777E-5
434261738,1,11185,8.94054537326777E-5
434261858,1,11185,8.94054537326777E-5
434261949,1,11185,8.94054537326777E-5
434262048,1,11185,8.94054537326777E-5
434262096,1,11185,8.94054537326777E-5
434262097,1,11185,8.94054537326777E-5
441826946,2,11887,1.6825103053756205E-4
441830870,1,11887,8.412551526878102E-5
441879532,1,11887,8.412551526878102E-5
442013534,1,11887,8.412551526878102E-5
442054117,2,11887,1.6825103053756205E-4
442054632,1,11887,8.412551526878102E-5
442079281,1,11887,8.412551526878102E-5
442081932,1,11887,8.412551526878102E-5
442083747,1,11887,8.412551526878102E-5
442091890,1,11887,8.412551526878102E-5
442099537,1,11887,8.412551526878102E-5
442101924,1,11887,8.412551526878102E-5
442102019,1,11887,8.412551526878102E-5
442102093,1,11887,8.412551526878102E-5
442102192,1,11887,8.412551526878102E-5
442102639,1,11887,8.412551526878102E-5
442102933,1,11887,8.412551526878102E-5
450129296,1,12217,8.185315543914218E-5
450135872,1,12217,8.185315543914218E-5
450176818,1,12217,8.185315543914218E-5
450184527,1,12217,8.185315543914218E-5
450269053,1,12217,8.185315543914218E-5
450290264,1,12217,8.185315543914218E-5
450315079,2,12217,1.6370631087828436E-4
450317844,2,12217,1.6370631087828436E-4
450317920,1,12217,8.185315543914218E-5
450319461,1,12217,8.185315543914218E-5
450319513,1,12217,8.185315543914218E-5
458596583,1,13065,7.654037504783774E-5
458599852,1,13065,7.654037504783774E-5
458603014,1,13065,7.654037504783774E-5
458605046,2,13065,1.5308075009567548E-4
458620334,1,13065,7.654037504783774E-5
458640368,1,13065,7.654037504783774E-5
458725789,1,13065,7.654037504783774E-5
458827670,1,13065,7.654037504783774E-5
458833424,1,13065,7.654037504783774E-5
458884807,4,13065,3.0616150019135096E-4
458895258,1,13065,7.654037504783774E-5
458895633,1,13065,7.654037504783774E-5
458895806,1,13065,7.654037504783774E-5
458895968,1,13065,7.654037504783774E-5
458896222,1,13065,7.654037504783774E-5
466054605,1,8095,1.2353304508956145E-4
467895515,2,13724,1.457301078402798E-4
467895996,6,13724,4.371903235208394E-4
467902188,1,13724,7.28650539201399E-5
467908376,2,13724,1.457301078402798E-4
467914824,1,13724,7.28650539201399E-5
467919144,1,13724,7.28650539201399E-5
467948361,1,13724,7.28650539201399E-5
468207180,5,13724,3.643252696006995E-4
468220348,1,13724,7.28650539201399E-5
468221136,1,13724,7.28650539201399E-5
468221176,2,13724,1.457301078402798E-4
468221353,1,13724,7.28650539201399E-5
468221614,1,13724,7.28650539201399E-5
477110937,1,13215,7.567158531971244E-5
477205212,2,13215,1.513431706394249E-4
477237770,5,13215,3.7835792659856227E-4
477245138,1,13215,7.567158531971244E-5
477245801,1,13215,7.567158531971244E-5
477253685,2,13215,1.513431706394249E-4
477257021,1,13215,7.567158531971244E-5
477261623,1,13215,7.567158531971244E-5
477299569,2,9780,2.0449897750511248E-4
483803519,1,9780,1.0224948875255624E-4
485858450,10,15175,6.589785831960461E-4
485867514,4,15175,2.6359143327841844E-4
485884295,1,15175,6.589785831960461E-5
485904671,1,15175,6.589785831960461E-5
485915907,1,15175,6.589785831960461E-5
485979598,5,15175,3.2948929159802305E-4
485983561,1,15175,6.589785831960461E-5
485995545,1,15175,6.589785831960461E-5
486048778,1,15175,6.589785831960461E-5
486140247,1,15175,6.589785831960461E-5
486141147,1,15175,6.589785831960461E-5
486158386,1,15175,6.589785831960461E-5
486161104,1,15175,6.589785831960461E-5
486173328,2,15175,1.3179571663920922E-4
486178609,2,15175,1.3179571663920922E-4
486183026,2,15175,1.3179571663920922E-4
486200242,1,15175,6.589785831960461E-5
486201361,1,15175,6.589785831960461E-5
486206253,1,15175,6.589785831960461E-5
486209707,1,15175,6.589785831960461E-5
486216866,1,15175,6.589785831960461E-5
486217046,1,15175,6.589785831960461E-5
486217752,1,15175,6.589785831960461E-5
486218193,1,15175,6.589785831960461E-5
495237747,2,15804,1.2655024044545685E-4
495241383,1,15804,6.327512022272843E-5
495262152,1,15804,6.327512022272843E-5
495295643,1,15804,6.327512022272843E-5
495307525,2,15804,1.2655024044545685E-4
495387094,1,15804,6.327512022272843E-5
495441664,1,15804,6.327512022272843E-5
495514606,1,15804,6.327512022272843E-5
495531197,3,15804,1.8982536066818528E-4
495532503,3,15804,1.8982536066818528E-4
495534307,1,15804,6.327512022272843E-5
495534451,1,15804,6.327512022272843E-5
495534523,1,15804,6.327512022272843E-5
495535210,1,15804,6.327512022272843E-5
503134458,2,16565,1.2073649260488983E-4
503142424,1,16565,6.036824630244491E-5
503145625,2,16565,1.2073649260488983E-4
503160263,1,16565,6.036824630244491E-5
503238506,2,16565,1.2073649260488983E-4
503277523,1,16565,6.036824630244491E-5
503301174,1,16565,6.036824630244491E-5
503383703,1,16565,6.036824630244491E-5
503396358,2,16565,1.2073649260488983E-4
503421247,1,16565,6.036824630244491E-5
503429087,1,16565,6.036824630244491E-5
503439453,1,16565,6.036824630244491E-5
503439531,1,16565,6.036824630244491E-5
503440746,1,16565,6.036824630244491E-5
503441202,1,16565,6.036824630244491E-5
503441241,1,16565,6.036824630244491E-5
503441352,1,16565,6.036824630244491E-5
512859260,1,16659,6.002761270184285E-5
512867119,1,16659,6.002761270184285E-5
512906592,1,16659,6.002761270184285E-5
512936022,4,16659,2.401104508073714E-4
512966423,1,16659,6.002761270184285E-5
512968789,1,16659,6.002761270184285E-5
512988178,1,16659,6.002761270184285E-5
512988498,1,16659,6.002761270184285E-5
513033983,1,16659,6.002761270184285E-5
513042343,1,16659,6.002761270184285E-5
513068858,1,16659,6.002761270184285E-5
513087308,1,16659,6.002761270184285E-5
513110874,1,16659,6.002761270184285E-5
513144002,9,16659,5.402485143165856E-4
513152053,1,16659,6.002761270184285E-5
513185767,1,16659,6.002761270184285E-5
513199857,1,16659,6.002761270184285E-5
513201141,1,16659,6.002761270184285E-5
513203126,1,16659,6.002761270184285E-5
513220570,1,16659,6.002761270184285E-5
513222742,1,16659,6.002761270184285E-5
513222743,1,16659,6.002761270184285E-5
513222755,1,16659,6.002761270184285E-5
513222798,1,16659,6.002761270184285E-5
513223026,1,16659,6.002761270184285E-5
513223408,1,16659,6.002761270184285E-5
513223420,1,16659,6.002761270184285E-5
513223622,2,16659,1.200552254036857E-4
513223711,1,16659,6.002761270184285E-5
513223765,1,16659,6.002761270184285E-5
513224084,1,16659,6.002761270184285E-5
513224862,2,16659,1.200552254036857E-4
522120530,1,15721,6.360918516633803E-5
522124115,1,15721,6.360918516633803E-5
522276797,2,15721,1.2721837033267605E-4
522316340,12,15721,7.633102219960562E-4
522369248,1,15721,6.360918516633803E-5
522401405,1,15721,6.360918516633803E-5
522434710,1,15721,6.360918516633803E-5
522434777,1,15721,6.360918516633803E-5
522435115,1,15721,6.360918516633803E-5
522435166,1,15721,6.360918516633803E-5
531578127,6,13475,4.452690166975881E-4
531627243,1,13475,7.421150278293135E-5
531713155,1,13475,7.421150278293135E-5
531776430,1,13475,7.421150278293135E-5
531791888,1,13475,7.421150278293135E-5
531793680,1,13475,7.421150278293135E-5
531802913,3,13475,2.2263450834879406E-4
531807019,1,13475,7.421150278293135E-5
531807611,1,13475,7.421150278293135E-5
541310248,1,14060,7.112375533428166E-5
541310723,1,14060,7.112375533428166E-5
541326107,1,14060,7.112375533428166E-5
541330478,1,14060,7.112375533428166E-5
541332862,1,14060,7.112375533428166E-5
541360249,1,14060,7.112375533428166E-5
541370271,1,14060,7.112375533428166E-5
541393189,1,14060,7.112375533428166E-5
541420289,1,14060,7.112375533428166E-5
541422392,1,14060,7.112375533428166E-5
541590598,1,14060,7.112375533428166E-5
541599151,1,14060,7.112375533428166E-5
541606690,1,14060,7.112375533428166E-5
541612317,1,14060,7.112375533428166E-5
541654376,1,14060,7.112375533428166E-5
541656420,1,14060,7.112375533428166E-5
541671146,2,14060,1.422475106685633E-4
541684368,1,14060,7.112375533428166E-5
541684715,1,14060,7.112375533428166E-5
541685030,1,14060,7.112375533428166E-5
541685124,1,14060,7.112375533428166E-5
551471309,2,13839,1.4451911265264832E-4
551472102,2,13839,1.4451911265264832E-4
551672208,5,13839,3.6129778163162076E-4
551696711,1,13839,7.225955632632416E-5
560843582,1,13931,7.178235589692053E-5
560877515,2,13931,1.4356471179384107E-4
560889611,1,13931,7.178235589692053E-5
560911776,1,13931,7.178235589692053E-5
560939123,2,13931,1.4356471179384107E-4
560955654,1,13931,7.178235589692053E-5
561128450,1,13931,7.178235589692053E-5
561135291,1,13931,7.178235589692053E-5
561137263,8,13931,5.742588471753643E-4
561149812,1,13931,7.178235589692053E-5
561170587,1,13931,7.178235589692053E-5
561172395,1,13931,7.178235589692053E-5
561172397,1,13931,7.178235589692053E-5
561172528,1,13931,7.178235589692053E-5
561172579,1,13931,7.178235589692053E-5
561172638,1,13931,7.178235589692053E-5
561172882,1,13931,7.178235589692053E-5
561173242,1,13931,7.178235589692053E-5
561173443,1,13931,7.178235589692053E-5
561173706,1,13931,7.178235589692053E-5
561173814,1,13931,7.178235589692053E-5
570326793,1,12842,7.78694907335306E-5
