GLOBALEVENTID,mentions_count,mentions_pool,coverage
417926878,2,12232,1.6350555918901244E-4
418096164,1,12232,8.175277959450622E-5
418177403,2,12232,1.6350555918901244E-4
418203068,3,12232,2.4525833878351864E-4
418231028,2,12232,1.6350555918901244E-4
418233513,3,12232,2.4525833878351864E-4
418234725,1,12232,8.175277959450622E-5
418237336,1,12232,8.175277959450622E-5
418239750,1,12232,8.175277959450622E-5
418240131,1,12232,8.175277959450622E-5
418240207,1,12232,8.175277959450622E-5
418240665,1,12232,8.175277959450622E-5
426437521,2,10910,1.8331805682859762E-4
426472900,1,10910,9.165902841429881E-5
426487406,4,10910,3.6663611365719525E-4
426505188,4,10910,3.6663611365719525E-4
426534596,2,10910,1.8331805682859762E-4
426534781,3,10910,2.7497708524289643E-4
426537992,5,10910,4.5829514207149406E-4
426538851,1,10910,9.165902841429881E-5
426539295,1,10910,9.165902841429881E-5
426539618,1,10910,9.165902841429881E-5
434002987,3,11185,2.6821636119803307E-4
434238931,4,11185,3.576218149307108E-4
434260761,1,11185,8.94054537326777E-5
434261199,1,11185,8.94054537326777E-5
434261692,1,11185,8.94054537326777E-5
441816660,1,11887,8.412551526878102E-5
441821018,2,11887,1.6825103053756205E-4
441837822,1,11887,8.412551526878102E-5
441886312,1,11887,8.412551526878102E-5
442024255,1,11887,8.412551526878102E-5
442027960,3,11887,2.5237654580634306E-4
442092525,1,11887,8.412551526878102E-5
442102047,1,11887,8.412551526878102E-5
442102220,1,11887,8.412551526878102E-5
442102519,1,11887,8.412551526878102E-5
442102985,1,11887,8.412551526878102E-5
450181876,1,12217,8.185315543914218E-5
450294945,10,12217,8.185315543914218E-4
450298257,1,12217,8.185315543914218E-5
450316488,1,12217,8.185315543914218E-5
450319585,1,12217,8.185315543914218E-5
450319728,1,12217,8.185315543914218E-5
450319775,1,12217,8.185315543914218E-5
450319937,1,12217,8.185315543914218E-5
450319957,1,12217,8.185315543914218E-5
450320078,1,12217,8.185315543914218E-5
456972007,1,9630,1.0384215991692627E-4
458597712,4,13065,3.0616150019135096E-4
458600765,1,13065,7.654037504783774E-5
458612368,2,13065,1.5308075009567548E-4
458613406,1,13065,7.654037504783774E-5
458614019,1,13065,7.654037504783774E-5
458638685,1,13065,7.654037504783774E-5
458682289,1,13065,7.654037504783774E-5
458743448,1,13065,7.654037504783774E-5
458767564,1,13065,7.654037504783774E-5
458859373,2,13065,1.5308075009567548E-4
458869170,2,13065,1.5308075009567548E-4
458869498,2,13065,1.5308075009567548E-4
458882704,2,13065,1.5308075009567548E-4
