GLOBALEVENTID,mentions_count,mentions_pool,coverage
417947750,1,12232,8.175277959450622E-5
417971041,1,12232,8.175277959450622E-5
418069446,13,12232,0.0010627861347285807
418188915,2,12232,1.6350555918901244E-4
418230823,4,12232,3.270111183780249E-4
418233279,2,12232,1.6350555918901244E-4
418234298,4,12232,3.270111183780249E-4
418239219,1,12232,8.175277959450622E-5
418239230,1,12232,8.175277959450622E-5
418239365,1,12232,8.175277959450622E-5
418239525,2,12232,1.6350555918901244E-4
418239617,1,12232,8.175277959450622E-5
418239940,1,12232,8.175277959450622E-5
418240146,1,12232,8.175277959450622E-5
418240314,1,12232,8.175277959450622E-5
418240504,1,12232,8.175277959450622E-5
418240731,1,12232,8.175277959450622E-5
426492524,2,10910,1.8331805682859762E-4
426521623,3,10910,2.7497708524289643E-4
426525112,1,10910,9.165902841429881E-5
426530672,1,10910,9.165902841429881E-5
426532659,1,10910,9.165902841429881E-5
426537369,1,10910,9.165902841429881E-5
426539420,1,10910,9.165902841429881E-5
426539486,1,10910,9.165902841429881E-5
434004006,1,11185,8.94054537326777E-5
434021627,1,11185,8.94054537326777E-5
434043553,1,11185,8.94054537326777E-5
434072498,1,11185,8.94054537326777E-5
434113971,1,11185,8.94054537326777E-5
434130764,1,11185,8.94054537326777E-5
434235830,1,11185,8.94054537326777E-5
434241752,5,11185,4.470272686633885E-4
434254359,3,11185,2.6821636119803307E-4
434257221,6,11185,5.364327223960661E-4
434260930,1,11185,8.94054537326777E-5
434261016,1,11185,8.94054537326777E-5
434261084,1,11185,8.94054537326777E-5
434261333,1,11185,8.94054537326777E-5
434261407,1,11185,8.94054537326777E-5
441847705,1,11887,8.412551526878102E-5
442009750,1,11887,8.412551526878102E-5
442081533,1,11887,8.412551526878102E-5
442081705,1,11887,8.412551526878102E-5
442090595,1,11887,8.412551526878102E-5
442091800,1,11887,8.412551526878102E-5
442101765,1,11887,8.412551526878102E-5
442102249,1,11887,8.412551526878102E-5
442102678,1,11887,8.412551526878102E-5
442102852,2,11887,1.6825103053756205E-4
442103134,1,11887,8.412551526878102E-5
450130693,2,12217,1.6370631087828436E-4
450154740,1,12217,8.185315543914218E-5
450155149,1,12217,8.185315543914218E-5
450195899,1,12217,8.185315543914218E-5
450308516,12,12217,9.82237865269706E-4
450310866,5,12217,4.092657771957109E-4
450318361,2,12217,1.6370631087828436E-4
450319612,1,12217,8.185315543914218E-5
450319846,1,12217,8.185315543914218E-5
458599882,9,13065,6.888633754305396E-4
458642896,1,13065,7.654037504783774E-5
458667529,1,13065,7.654037504783774E-5
458678349,1,13065,7.654037504783774E-5
458697737,2,13065,1.5308075009567548E-4
458734200,1,13065,7.654037504783774E-5
458737063,1,13065,7.654037504783774E-5
458814908,1,13065,7.654037504783774E-5
458825662,2,13065,1.5308075009567548E-4
458859249,2,13065,1.5308075009567548E-4
458867030,1,13065,7.654037504783774E-5
458882381,1,13065,7.654037504783774E-5
458885932,1,13065,7.654037504783774E-5
458887596,1,13065,7.654037504783774E-5
458891031,2,13065,1.5308075009567548E-4
458895392,1,13065,7.654037504783774E-5
458895430,1,13065,7.654037504783774E-5
458895594,1,13065,7.654037504783774E-5
458896234,1,13065,7.654037504783774E-5
458896511,1,13065,7.654037504783774E-5
467898874,1,13724,7.28650539201399E-5
467986331,1,13724,7.28650539201399E-5
468190502,1,13724,7.28650539201399E-5
468201273,1,13724,7.28650539201399E-5
468208289,1,13724,7.28650539201399E-5
468220104,1,13724,7.28650539201399E-5
468220150,1,13724,7.28650539201399E-5
468220475,1,13724,7.28650539201399E-5
468220936,1,13724,7.28650539201399E-5
468221120,1,13724,7.28650539201399E-5
468221232,1,13724,7.28650539201399E-5
477090079,1,13215,7.567158531971244E-5
477137760,1,13215,7.567158531971244E-5
477209181,1,13215,7.567158531971244E-5
477260161,1,13215,7.567158531971244E-5
477262260,1,13215,7.567158531971244E-5
485857583,1,15175,6.589785831960461E-5
485875324,1,15175,6.589785831960461E-5
485905454,1,15175,6.589785831960461E-5
485940688,1,15175,6.589785831960461E-5
485962395,1,15175,6.589785831960461E-5
485964250,1,15175,6.589785831960461E-5
486098856,2,15175,1.3179571663920922E-4
486182688,1,15175,6.589785831960461E-5
486183859,1,15175,6.589785831960461E-5
486194218,2,15175,1.3179571663920922E-4
486195080,1,15175,6.589785831960461E-5
486197780,1,15175,6.589785831960461E-5
486216766,1,15175,6.589785831960461E-5
486216967,1,15175,6.589785831960461E-5
486216986,1,15175,6.589785831960461E-5
495229738,1,15804,6.327512022272843E-5
495324807,1,15804,6.327512022272843E-5
495479443,1,15804,6.327512022272843E-5
495487914,1,15804,6.327512022272843E-5
495504421,2,15804,1.2655024044545685E-4
495534369,1,15804,6.327512022272843E-5
495534626,1,15804,6.327512022272843E-5
495534961,1,15804,6.327512022272843E-5
495535061,1,15804,6.327512022272843E-5
495535291,1,15804,6.327512022272843E-5
503133370,2,16565,1.2073649260488983E-4
503133582,3,16565,1.8110473890733475E-4
503141588,2,16565,1.2073649260488983E-4
503160863,1,16565,6.036824630244491E-5
503263315,2,16565,1.2073649260488983E-4
503302547,1,16565,6.036824630244491E-5
503427216,1,16565,6.036824630244491E-5
503439653,1,16565,6.036824630244491E-5
503439670,1,16565,6.036824630244491E-5
503440178,1,16565,6.036824630244491E-5
503441504,1,16565,6.036824630244491E-5
512883514,1,16659,6.002761270184285E-5
512916904,1,16659,6.002761270184285E-5
512953001,1,16659,6.002761270184285E-5
512958056,1,16659,6.002761270184285E-5
512960387,1,16659,6.002761270184285E-5
513083812,2,16659,1.200552254036857E-4
513104480,1,16659,6.002761270184285E-5
513114136,1,16659,6.002761270184285E-5
513175754,2,16659,1.200552254036857E-4
513217787,1,16659,6.002761270184285E-5
513223311,1,16659,6.002761270184285E-5
513223746,1,16659,6.002761270184285E-5
513223767,1,16659,6.002761270184285E-5
513224176,1,16659,6.002761270184285E-5
522155339,1,15721,6.360918516633803E-5
522204108,1,15721,6.360918516633803E-5
522215652,9,15721,5.724826664970422E-4
522308225,1,15721,6.360918516633803E-5
522328526,1,15721,6.360918516633803E-5
522377414,1,15721,6.360918516633803E-5
522380663,1,15721,6.360918516633803E-5
522387964,5,15721,3.180459258316901E-4
522431767,6,15721,3.816551109980281E-4
522432668,1,15721,6.360918516633803E-5
522434550,1,15721,6.360918516633803E-5
522434858,1,15721,6.360918516633803E-5
522434887,1,15721,6.360918516633803E-5
531481831,1,13475,7.421150278293135E-5
531500760,1,13475,7.421150278293135E-5
531512917,1,13475,7.421150278293135E-5
531569904,2,13475,1.484230055658627E-4
531693856,1,13475,7.421150278293135E-5
531699359,1,13475,7.421150278293135E-5
531737031,1,13475,7.421150278293135E-5
531745784,2,13475,1.484230055658627E-4
531761614,1,13475,7.421150278293135E-5
531766247,2,13475,1.484230055658627E-4
531802094,1,13475,7.421150278293135E-5
531805943,1,13475,7.421150278293135E-5
531806197,1,13475,7.421150278293135E-5
531806422,1,13475,7.421150278293135E-5
531806448,1,13475,7.421150278293135E-5
531806622,1,13475,7.421150278293135E-5
531806703,1,13475,7.421150278293135E-5
531806861,1,13475,7.421150278293135E-5
531807389,1,13475,7.421150278293135E-5
531807981,1,13475,7.421150278293135E-5
531808020,1,13475,7.421150278293135E-5
541334954,1,14060,7.112375533428166E-5
541378755,1,14060,7.112375533428166E-5
541405430,2,14060,1.422475106685633E-4
541420398,1,14060,7.112375533428166E-5
541434413,4,14060,2.844950213371266E-4
541507250,1,14060,7.112375533428166E-5
541538098,1,14060,7.112375533428166E-5
541587990,2,14060,1.422475106685633E-4
541601767,1,14060,7.112375533428166E-5
541655798,1,14060,7.112375533428166E-5
541664989,1,14060,7.112375533428166E-5
541668404,4,14060,2.844950213371266E-4
541672818,1,14060,7.112375533428166E-5
541684091,1,14060,7.112375533428166E-5
541684449,1,14060,7.112375533428166E-5
541684955,1,14060,7.112375533428166E-5
541685718,1,14060,7.112375533428166E-5
541685741,1,14060,7.112375533428166E-5
551138079,1,8740,1.1441647597254005E-4
551506838,3,13839,2.1677866897897247E-4
551549567,1,13839,7.225955632632416E-5
551641283,1,13839,7.225955632632416E-5
551644322,2,13839,1.4451911265264832E-4
551664737,5,13839,3.6129778163162076E-4
551674884,2,13839,1.4451911265264832E-4
551692573,2,13839,1.4451911265264832E-4
551696349,1,13839,7.225955632632416E-5
560836977,2,13931,1.4356471179384107E-4
560840622,1,13931,7.178235589692053E-5
560845850,2,13931,1.4356471179384107E-4
560870782,4,13931,2.8712942358768214E-4
560872374,1,13931,7.178235589692053E-5
560889485,1,13931,7.178235589692053E-5
560962713,2,13931,1.4356471179384107E-4
561091178,1,13931,7.178235589692053E-5
561104336,1,13931,7.178235589692053E-5
561105811,1,13931,7.178235589692053E-5
561126105,1,13931,7.178235589692053E-5
561160706,2,13931,1.4356471179384107E-4
561167118,1,13931,7.178235589692053E-5
561172849,1,13931,7.178235589692053E-5
561173285,1,13931,7.178235589692053E-5
561174292,1,13931,7.178235589692053E-5
570326993,1,12842,7.78694907335306E-5
570342805,1,12842,7.78694907335306E-5
570360858,1,12842,7.78694907335306E-5
570368336,1,12842,7.78694907335306E-5
570406753,1,12842,7.78694907335306E-5
570484813,1,12842,7.78694907335306E-5
570502516,1,12842,7.78694907335306E-5
570510754,1,12842,7.78694907335306E-5
570545565,1,12842,7.78694907335306E-5
570555874,1,12842,7.78694907335306E-5
570626002,1,12842,7.78694907335306E-5
570637126,1,12842,7.78694907335306E-5
570645297,1,12842,7.78694907335306E-5
570645622,1,12842,7.78694907335306E-5
570645890,1,12842,7.78694907335306E-5
570645913,1,12842,7.78694907335306E-5
570646344,1,12842,7.78694907335306E-5
580055446,1,13109,7.628346937218705E-5
580096941,1,13109,7.628346937218705E-5
580265996,1,13109,7.628346937218705E-5
580273859,1,13109,7.628346937218705E-5
580274076,1,13109,7.628346937218705E-5
580274191,1,13109,7.628346937218705E-5
589962087,1,12803,7.810669374365383E-5
589964085,1,12803,7.810669374365383E-5
589970057,1,12803,7.810669374365383E-5
589992463,1,12803,7.810669374365383E-5
590085471,1,12803,7.810669374365383E-5
590285786,4,12803,3.1242677497461533E-4
590291650,1,12803,7.810669374365383E-5
590306038,4,12803,3.1242677497461533E-4
590312503,2,12803,1.5621338748730767E-4
590314888,1,12803,7.810669374365383E-5
590315258,1,12803,7.810669374365383E-5
590315338,1,12803,7.810669374365383E-5
590315784,1,12803,7.810669374365383E-5
590316101,1,12803,7.810669374365383E-5
600132105,2,14665,1.3637913399249915E-4
600145501,1,14665,6.818956699624957E-5
600168394,1,14665,6.818956699624957E-5
600249503,1,14665,6.818956699624957E-5
600349092,1,14665,6.818956699624957E-5
600374007,1,14665,6.818956699624957E-5
600406895,1,14665,6.818956699624957E-5
600415846,4,14665,2.727582679849983E-4
600425698,1,14665,6.818956699624957E-5
600442767,1,14665,6.818956699624957E-5
600455514,1,14665,6.818956699624957E-5
600476285,1,14665,6.818956699624957E-5
600476779,1,14665,6.818956699624957E-5
600477229,1,14665,6.818956699624957E-5
600477440,1,14665,6.818956699624957E-5
600477877,1,14665,6.818956699624957E-5
609441345,1,12085,8.274720728175425E-5
609449693,1,12085,8.274720728175425E-5
609606887,9,12085,7.447248655357882E-4
609630405,1,12085,8.274720728175425E-5
609630417,1,12085,8.274720728175425E-5
609630500,1,12085,8.274720728175425E-5
609630543,1,12085,8.274720728175425E-5
609630610,1,12085,8.274720728175425E-5
609630913,1,12085,8.274720728175425E-5
609631143,1,12085,8.274720728175425E-5
618099356,1,13051,7.662248103593594E-5
618099726,1,13051,7.662248103593594E-5
618101616,9,13051,6.896023293234234E-4
618158746,1,13051,7.662248103593594E-5
618196215,1,13051,7.662248103593594E-5
618206985,3,13051,2.2986744310780782E-4
618293115,1,13051,7.662248103593594E-5
618316325,1,13051,7.662248103593594E-5
618376686,1,13051,7.662248103593594E-5
618395178,2,13051,1.5324496207187187E-4
618414013,1,13051,7.662248103593594E-5
618452008,1,13051,7.662248103593594E-5
618461762,1,13051,7.662248103593594E-5
618469367,1,13051,7.662248103593594E-5
618469428,1,13051,7.662248103593594E-5
618469556,1,13051,7.662248103593594E-5
618469631,1,13051,7.662248103593594E-5
618469680,1,13051,7.662248103593594E-5
618470561,1,13051,7.662248103593594E-5
618470594,1,13051,7.662248103593594E-5
618471157,1,13051,7.662248103593594E-5
618471192,1,13051,7.662248103593594E-5
628728861,1,11520,8.680555555555556E-5
628731523,1,11520,8.680555555555556E-5
628753863,1,11520,8.680555555555556E-5
628805099,2,11520,1.7361111111111112E-4
628820945,2,11520,1.7361111111111112E-4
628855686,2,11520,1.7361111111111112E-4
628955186,1,11520,8.680555555555556E-5
628970222,1,11520,8.680555555555556E-5
628972472,1,11520,8.680555555555556E-5
628972548,3,11520,2.6041666666666666E-4
638076739,1,15351,6.51423360041691E-5
638222969,2,15351,1.302846720083382E-4
638227281,2,15351,1.302846720083382E-4
638236806,1,15351,6.51423360041691E-5
638242652,1,15351,6.51423360041691E-5
638263400,3,15351,1.9542700801250732E-4
638264176,4,15351,2.605693440166764E-4
638273202,1,15351,6.51423360041691E-5
638275634,1,15351,6.51423360041691E-5
638276635,1,15351,6.51423360041691E-5
638276640,1,15351,6.51423360041691E-5
638277170,1,15351,6.51423360041691E-5
638277175,1,15351,6.51423360041691E-5
638277226,1,15351,6.51423360041691E-5
638277245,1,15351,6.51423360041691E-5
647590213,8,11933,6.704097879829046E-4
647591484,2,11933,1.6760244699572614E-4
647592802,4,11933,3.352048939914523E-4
