GLOBALEVENTID,mentions_count,mentions_pool,coverage
416020517,2,7964,2.5113008538422905E-4
417946290,1,12232,8.175277959450622E-5
417971343,1,12232,8.175277959450622E-5
417979914,1,12232,8.175277959450622E-5
417981582,1,12232,8.175277959450622E-5
417998086,1,12232,8.175277959450622E-5
418096542,3,12232,2.4525833878351864E-4
418115959,1,12232,8.175277959450622E-5
418144391,1,12232,8.175277959450622E-5
418201173,2,12232,1.6350555918901244E-4
418233267,1,12232,8.175277959450622E-5
418233282,1,12232,8.175277959450622E-5
418239277,1,12232,8.175277959450622E-5
418239809,1,12232,8.175277959450622E-5
418239873,1,12232,8.175277959450622E-5
418240050,1,12232,8.175277959450622E-5
418240107,4,12232,3.270111183780249E-4
418240216,1,12232,8.175277959450622E-5
418240240,1,12232,8.175277959450622E-5
418240592,1,12232,8.175277959450622E-5
418240752,3,12232,2.4525833878351864E-4
426356759,2,10910,1.8331805682859762E-4
426469222,1,10910,9.165902841429881E-5
426472883,1,10910,9.165902841429881E-5
426498383,2,10910,1.8331805682859762E-4
426524258,1,10910,9.165902841429881E-5
426530677,1,10910,9.165902841429881E-5
426531075,1,10910,9.165902841429881E-5
426538278,2,10910,1.8331805682859762E-4
426538972,1,10910,9.165902841429881E-5
426539286,1,10910,9.165902841429881E-5
434000379,3,11185,2.6821636119803307E-4
434002276,1,11185,8.94054537326777E-5
434011407,1,11185,8.94054537326777E-5
434059510,1,11185,8.94054537326777E-5
434103560,1,11185,8.94054537326777E-5
434261337,1,11185,8.94054537326777E-5
441819357,12,11887,0.0010095061832253722
441899167,1,11887,8.412551526878102E-5
441920307,2,11887,1.6825103053756205E-4
441966662,1,11887,8.412551526878102E-5
441980468,1,11887,8.412551526878102E-5
442095100,2,11887,1.6825103053756205E-4
442095256,1,11887,8.412551526878102E-5
442102303,1,11887,8.412551526878102E-5
442102513,1,11887,8.412551526878102E-5
442102532,1,11887,8.412551526878102E-5
442102794,1,11887,8.412551526878102E-5
450145989,1,12217,8.185315543914218E-5
450280628,6,12217,4.91118932634853E-4
450314215,1,12217,8.185315543914218E-5
450316845,1,12217,8.185315543914218E-5
450319497,1,12217,8.185315543914218E-5
450319830,1,12217,8.185315543914218E-5
450320108,1,12217,8.185315543914218E-5
456707884,1,9630,1.0384215991692627E-4
458596530,4,13065,3.0616150019135096E-4
458598091,1,13065,7.654037504783774E-5
458600120,1,13065,7.654037504783774E-5
458606135,1,13065,7.654037504783774E-5
458659759,1,13065,7.654037504783774E-5
458673397,1,13065,7.654037504783774E-5
458762109,2,13065,1.5308075009567548E-4
458837671,1,13065,7.654037504783774E-5
458862506,1,13065,7.654037504783774E-5
458864261,1,13065,7.654037504783774E-5
458885339,1,13065,7.654037504783774E-5
458895450,1,13065,7.654037504783774E-5
458896050,1,13065,7.654037504783774E-5
467894675,1,13724,7.28650539201399E-5
467897466,2,13724,1.457301078402798E-4
467902507,1,13724,7.28650539201399E-5
468089653,6,13724,4.371903235208394E-4
468103368,1,13724,7.28650539201399E-5
468192069,1,13724,7.28650539201399E-5
468219117,1,13724,7.28650539201399E-5
468220274,1,13724,7.28650539201399E-5
468220453,1,13724,7.28650539201399E-5
468220496,1,13724,7.28650539201399E-5
468220498,1,13724,7.28650539201399E-5
468220806,1,13724,7.28650539201399E-5
468221311,2,13724,1.457301078402798E-4
477064522,1,13215,7.567158531971244E-5
477066913,1,13215,7.567158531971244E-5
477082220,7,13215,5.297010972379871E-4
477105844,1,13215,7.567158531971244E-5
477106964,1,13215,7.567158531971244E-5
477162865,1,13215,7.567158531971244E-5
477210929,2,13215,1.513431706394249E-4
477256784,1,13215,7.567158531971244E-5
477259996,1,13215,7.567158531971244E-5
477261652,1,13215,7.567158531971244E-5
477261714,1,13215,7.567158531971244E-5
477262064,1,13215,7.567158531971244E-5
477262206,1,13215,7.567158531971244E-5
485857734,1,15175,6.589785831960461E-5
485860198,1,15175,6.589785831960461E-5
485863826,2,15175,1.3179571663920922E-4
485875483,1,15175,6.589785831960461E-5
486026913,1,15175,6.589785831960461E-5
486082304,1,15175,6.589785831960461E-5
486160450,1,15175,6.589785831960461E-5
486190447,1,15175,6.589785831960461E-5
486216236,1,15175,6.589785831960461E-5
486216334,2,15175,1.3179571663920922E-4
486216393,1,15175,6.589785831960461E-5
486216683,1,15175,6.589785831960461E-5
486216829,1,15175,6.589785831960461E-5
486216953,1,15175,6.589785831960461E-5
486217194,1,15175,6.589785831960461E-5
486217204,1,15175,6.589785831960461E-5
486217370,1,15175,6.589785831960461E-5
486218111,1,15175,6.589785831960461E-5
486218129,1,15175,6.589785831960461E-5
486218292,1,15175,6.589785831960461E-5
495237065,2,15804,1.2655024044545685E-4
495244387,1,15804,6.327512022272843E-5
495244976,1,15804,6.327512022272843E-5
