GLOBALEVENTID,mentions_count,mentions_pool,coverage
416005606,2,7964,2.5113008538422905E-4
417927466,1,12232,8.175277959450622E-5
417930824,1,12232,8.175277959450622E-5
418006855,1,12232,8.175277959450622E-5
418076423,2,12232,1.6350555918901244E-4
418136700,1,12232,8.175277959450622E-5
418137865,1,12232,8.175277959450622E-5
418144618,1,12232,8.175277959450622E-5
418198295,4,12232,3.270111183780249E-4
418198592,1,12232,8.175277959450622E-5
418205523,1,12232,8.175277959450622E-5
418205828,1,12232,8.175277959450622E-5
418230197,2,12232,1.6350555918901244E-4
418237574,1,12232,8.175277959450622E-5
418239503,1,12232,8.175277959450622E-5
418239655,1,12232,8.175277959450622E-5
418239834,1,12232,8.175277959450622E-5
418240266,1,12232,8.175277959450622E-5
418240267,1,12232,8.175277959450622E-5
418240386,1,12232,8.175277959450622E-5
418240697,1,12232,8.175277959450622E-5
418240813,1,12232,8.175277959450622E-5
418240841,1,12232,8.175277959450622E-5
418240897,1,12232,8.175277959450622E-5
418241006,1,12232,8.175277959450622E-5
426359381,1,10910,9.165902841429881E-5
426391976,1,10910,9.165902841429881E-5
426494091,2,10910,1.8331805682859762E-4
426494456,1,10910,9.165902841429881E-5
426499489,2,10910,1.8331805682859762E-4
426538156,1,10910,9.165902841429881E-5
426538879,1,10910,9.165902841429881E-5
426538939,1,10910,9.165902841429881E-5
426539133,1,10910,9.165902841429881E-5
434004588,1,11185,8.94054537326777E-5
434027514,2,11185,1.788109074653554E-4
434032772,1,11185,8.94054537326777E-5
434041998,1,11185,8.94054537326777E-5
434062044,1,11185,8.94054537326777E-5
434219228,1,11185,8.94054537326777E-5
434228535,1,11185,8.94054537326777E-5
434235267,1,11185,8.94054537326777E-5
434255179,9,11185,8.046490835940993E-4
434256391,1,11185,8.94054537326777E-5
434257197,6,11185,5.364327223960661E-4
434259388,1,11185,8.94054537326777E-5
434260792,1,11185,8.94054537326777E-5
434261194,1,11185,8.94054537326777E-5
434261416,1,11185,8.94054537326777E-5
434261648,1,11185,8.94054537326777E-5
434261726,2,11185,1.788109074653554E-4
434261767,1,11185,8.94054537326777E-5
441823125,1,11887,8.412551526878102E-5
441850680,1,11887,8.412551526878102E-5
441886946,2,11887,1.6825103053756205E-4
441949986,1,11887,8.412551526878102E-5
441979180,1,11887,8.412551526878102E-5
442054315,1,11887,8.412551526878102E-5
442081707,2,11887,1.6825103053756205E-4
442087550,1,11887,8.412551526878102E-5
442091962,1,11887,8.412551526878102E-5
442102328,1,11887,8.412551526878102E-5
442102744,1,11887,8.412551526878102E-5
442103105,2,11887,1.6825103053756205E-4
442103114,1,11887,8.412551526878102E-5
450151669,1,12217,8.185315543914218E-5
450203445,1,12217,8.185315543914218E-5
450270403,1,12217,8.185315543914218E-5
450291493,1,12217,8.185315543914218E-5
450302941,1,12217,8.185315543914218E-5
450319654,1,12217,8.185315543914218E-5
450319781,1,12217,8.185315543914218E-5
450319855,1,12217,8.185315543914218E-5
450319867,1,12217,8.185315543914218E-5
458601556,2,13065,1.5308075009567548E-4
458605069,3,13065,2.296211251435132E-4
458611030,2,13065,1.5308075009567548E-4
458614861,2,13065,1.5308075009567548E-4
458617622,1,13065,7.654037504783774E-5
458656736,1,13065,7.654037504783774E-5
458744269,1,13065,7.654037504783774E-5
458812049,1,13065,7.654037504783774E-5
458830930,1,13065,7.654037504783774E-5
458837502,1,13065,7.654037504783774E-5
458841366,1,13065,7.654037504783774E-5
458865690,3,13065,2.296211251435132E-4
458869394,1,13065,7.654037504783774E-5
458877885,1,13065,7.654037504783774E-5
458881614,1,13065,7.654037504783774E-5
458895692,1,13065,7.654037504783774E-5
468028485,1,13724,7.28650539201399E-5
468166578,3,13724,2.185951617604197E-4
468173927,1,13724,7.28650539201399E-5
468195358,1,13724,7.28650539201399E-5
468208700,5,13724,3.643252696006995E-4
468212522,1,13724,7.28650539201399E-5
468220167,1,13724,7.28650539201399E-5
468220382,1,13724,7.28650539201399E-5
468220632,1,13724,7.28650539201399E-5
477103530,1,13215,7.567158531971244E-5
477208749,1,13215,7.567158531971244E-5
477219635,1,13215,7.567158531971244E-5
477227580,2,13215,1.513431706394249E-4
477242598,1,13215,7.567158531971244E-5
477250574,1,13215,7.567158531971244E-5
477250699,1,13215,7.567158531971244E-5
477260040,1,13215,7.567158531971244E-5
477261689,1,13215,7.567158531971244E-5
477261913,1,13215,7.567158531971244E-5
477261967,1,13215,7.567158531971244E-5
485890498,3,15175,1.9769357495881383E-4
