GLOBALEVENTID,mentions_count,mentions_pool,coverage
417924122,1,12232,8.175277959450622E-5
417926850,1,12232,8.175277959450622E-5
417927923,1,12232,8.175277959450622E-5
417928721,2,12232,1.6350555918901244E-4
417950986,6,12232,4.905166775670373E-4
418065371,1,12232,8.175277959450622E-5
418138615,1,12232,8.175277959450622E-5
418193260,1,12232,8.175277959450622E-5
418202957,1,12232,8.175277959450622E-5
418213751,1,12232,8.175277959450622E-5
418224310,1,12232,8.175277959450622E-5
418225288,1,12232,8.175277959450622E-5
418225481,1,12232,8.175277959450622E-5
418231465,1,12232,8.175277959450622E-5
418237364,1,12232,8.175277959450622E-5
418239110,2,12232,1.6350555918901244E-4
418239624,1,12232,8.175277959450622E-5
418239768,1,12232,8.175277959450622E-5
418240178,1,12232,8.175277959450622E-5
418240607,1,12232,8.175277959450622E-5
426373888,2,10910,1.8331805682859762E-4
426465555,1,10910,9.165902841429881E-5
426473202,1,10910,9.165902841429881E-5
426494097,1,10910,9.165902841429881E-5
426531902,1,10910,9.165902841429881E-5
426538855,1,10910,9.165902841429881E-5
426539054,1,10910,9.165902841429881E-5
426539101,1,10910,9.165902841429881E-5
426539391,1,10910,9.165902841429881E-5
433997219,1,11185,8.94054537326777E-5
433998560,1,11185,8.94054537326777E-5
434038959,1,11185,8.94054537326777E-5
434064431,4,11185,3.576218149307108E-4
434181265,4,11185,3.576218149307108E-4
434191470,1,11185,8.94054537326777E-5
434200589,1,11185,8.94054537326777E-5
434261044,1,11185,8.94054537326777E-5
434261054,1,11185,8.94054537326777E-5
434261094,1,11185,8.94054537326777E-5
434261341,1,11185,8.94054537326777E-5
434261524,1,11185,8.94054537326777E-5
434261552,2,11185,1.788109074653554E-4
434262148,1,11185,8.94054537326777E-5
441819990,1,11887,8.412551526878102E-5
441831189,1,11887,8.412551526878102E-5
441846435,2,11887,1.6825103053756205E-4
441854719,1,11887,8.412551526878102E-5
441868210,1,11887,8.412551526878102E-5
441874647,1,11887,8.412551526878102E-5
441967568,1,11887,8.412551526878102E-5
441971187,1,11887,8.412551526878102E-5
442006246,1,11887,8.412551526878102E-5
442020758,1,11887,8.412551526878102E-5
442101845,1,11887,8.412551526878102E-5
442102392,1,11887,8.412551526878102E-5
442102556,2,11887,1.6825103053756205E-4
442102921,1,11887,8.412551526878102E-5
442102992,1,11887,8.412551526878102E-5
442103101,1,11887,8.412551526878102E-5
450130926,1,12217,8.185315543914218E-5
450131635,1,12217,8.185315543914218E-5
450135324,1,12217,8.185315543914218E-5
450138019,1,12217,8.185315543914218E-5
450211236,1,12217,8.185315543914218E-5
450219633,1,12217,8.185315543914218E-5
450269058,1,12217,8.185315543914218E-5
450303919,3,12217,2.455594663174265E-4
450319861,1,12217,8.185315543914218E-5
458597505,4,13065,3.0616150019135096E-4
458601210,1,13065,7.654037504783774E-5
458606842,2,13065,1.5308075009567548E-4
458610903,1,13065,7.654037504783774E-5
458616981,1,13065,7.654037504783774E-5
458625619,1,13065,7.654037504783774E-5
458638501,1,13065,7.654037504783774E-5
458638693,2,13065,1.5308075009567548E-4
458847868,1,13065,7.654037504783774E-5
458857631,1,13065,7.654037504783774E-5
458887768,2,13065,1.5308075009567548E-4
458891569,4,13065,3.0616150019135096E-4
458895510,1,13065,7.654037504783774E-5
458895828,1,13065,7.654037504783774E-5
458896410,1,13065,7.654037504783774E-5
458896553,1,13065,7.654037504783774E-5
458896614,1,13065,7.654037504783774E-5
458896705,1,13065,7.654037504783774E-5
467894248,1,13724,7.28650539201399E-5
467895496,1,13724,7.28650539201399E-5
467896203,1,13724,7.28650539201399E-5
467952872,2,13724,1.457301078402798E-4
467985091,1,13724,7.28650539201399E-5
467986664,1,13724,7.28650539201399E-5
468039860,1,13724,7.28650539201399E-5
468054907,1,13724,7.28650539201399E-5
468055388,1,13724,7.28650539201399E-5
468089930,1,13724,7.28650539201399E-5
468205327,2,13724,1.457301078402798E-4
468207572,5,13724,3.643252696006995E-4
468218514,3,13724,2.185951617604197E-4
468218591,2,13724,1.457301078402798E-4
468220459,1,13724,7.28650539201399E-5
468221087,1,13724,7.28650539201399E-5
468221326,1,13724,7.28650539201399E-5
468221580,1,13724,7.28650539201399E-5
477237176,2,13215,1.513431706394249E-4
477239979,1,13215,7.567158531971244E-5
477242525,1,13215,7.567158531971244E-5
