GLOBALEVENTID,mentions_count,mentions_pool,coverage
417923542,1,12232,8.175277959450622E-5
417926042,1,12232,8.175277959450622E-5
417944137,2,12232,1.6350555918901244E-4
417949088,1,12232,8.175277959450622E-5
417955536,1,12232,8.175277959450622E-5
418099592,1,12232,8.175277959450622E-5
418112754,1,12232,8.175277959450622E-5
418181353,1,12232,8.175277959450622E-5
418193317,1,12232,8.175277959450622E-5
418221813,1,12232,8.175277959450622E-5
418239734,1,12232,8.175277959450622E-5
418240155,1,12232,8.175277959450622E-5
418240656,1,12232,8.175277959450622E-5
418240944,1,12232,8.175277959450622E-5
426403316,2,10910,1.8331805682859762E-4
426455638,1,10910,9.165902841429881E-5
426494078,1,10910,9.165902841429881E-5
426520384,1,10910,9.165902841429881E-5
426528583,1,10910,9.165902841429881E-5
433998063,1,11185,8.94054537326777E-5
434003826,1,11185,8.94054537326777E-5
434006229,2,11185,1.788109074653554E-4
434162198,1,11185,8.94054537326777E-5
434197626,1,11185,8.94054537326777E-5
434207701,1,11185,8.94054537326777E-5
434212791,49,11185,0.004380867232901207
434225574,1,11185,8.94054537326777E-5
434260804,1,11185,8.94054537326777E-5
434260898,1,11185,8.94054537326777E-5
434261173,1,11185,8.94054537326777E-5
434261304,1,11185,8.94054537326777E-5
434261610,1,11185,8.94054537326777E-5
434261956,1,11185,8.94054537326777E-5
434262080,1,11185,8.94054537326777E-5
441835470,1,11887,8.412551526878102E-5
441845276,1,11887,8.412551526878102E-5
441884535,1,11887,8.412551526878102E-5
441889056,1,11887,8.412551526878102E-5
441994292,1,11887,8.412551526878102E-5
442057297,1,11887,8.412551526878102E-5
442081925,1,11887,8.412551526878102E-5
442088950,2,11887,1.6825103053756205E-4
442093227,1,11887,8.412551526878102E-5
442102504,1,11887,8.412551526878102E-5
442102534,1,11887,8.412551526878102E-5
450131090,3,12217,2.455594663174265E-4
450154118,1,12217,8.185315543914218E-5
450189477,1,12217,8.185315543914218E-5
450193384,1,12217,8.185315543914218E-5
450194329,7,12217,5.729720880739953E-4
450246869,1,12217,8.185315543914218E-5
450275766,1,12217,8.185315543914218E-5
450284841,1,12217,8.185315543914218E-5
450299211,2,12217,1.6370631087828436E-4
450319534,1,12217,8.185315543914218E-5
450319718,1,12217,8.185315543914218E-5
450319804,1,12217,8.185315543914218E-5
450319959,1,12217,8.185315543914218E-5
458596916,1,13065,7.654037504783774E-5
458597018,1,13065,7.654037504783774E-5
458622314,1,13065,7.654037504783774E-5
458624809,1,13065,7.654037504783774E-5
458650148,2,13065,1.5308075009567548E-4
458651939,1,13065,7.654037504783774E-5
458669671,1,13065,7.654037504783774E-5
458723299,1,13065,7.654037504783774E-5
458803659,1,13065,7.654037504783774E-5
458863686,7,13065,5.357826253348641E-4
458866537,2,13065,1.5308075009567548E-4
458878140,1,13065,7.654037504783774E-5
458895092,1,13065,7.654037504783774E-5
458895355,1,13065,7.654037504783774E-5
458895508,1,13065,7.654037504783774E-5
458896609,1,13065,7.654037504783774E-5
467901929,1,13724,7.28650539201399E-5
467913491,1,13724,7.28650539201399E-5
467928463,2,13724,1.457301078402798E-4
467932715,6,13724,4.371903235208394E-4
467970315,1,13724,7.28650539201399E-5
467980133,6,13724,4.371903235208394E-4
468002747,7,13724,5.100553774409793E-4
468160151,1,13724,7.28650539201399E-5
468163029,1,13724,7.28650539201399E-5
468196549,1,13724,7.28650539201399E-5
468220157,1,13724,7.28650539201399E-5
468220332,2,13724,1.457301078402798E-4
468220638,1,13724,7.28650539201399E-5
468220750,1,13724,7.28650539201399E-5
468220889,1,13724,7.28650539201399E-5
468221264,1,13724,7.28650539201399E-5
468221271,1,13724,7.28650539201399E-5
477073438,2,13215,1.513431706394249E-4
477109569,1,13215,7.567158531971244E-5
