GLOBALEVENTID,mentions_count,mentions_pool,coverage
417930246,1,12232,8.175277959450622E-5
417934838,1,12232,8.175277959450622E-5
417944952,2,12232,1.6350555918901244E-4
417953069,3,12232,2.4525833878351864E-4
417963436,1,12232,8.175277959450622E-5
417964541,2,12232,1.6350555918901244E-4
417973622,2,12232,1.6350555918901244E-4
417974940,1,12232,8.175277959450622E-5
417987650,2,12232,1.6350555918901244E-4
418127800,1,12232,8.175277959450622E-5
418152934,1,12232,8.175277959450622E-5
418158482,9,12232,7.357750163505559E-4
418192751,1,12232,8.175277959450622E-5
418194976,1,12232,8.175277959450622E-5
418208727,1,12232,8.175277959450622E-5
418212146,2,12232,1.6350555918901244E-4
418221190,1,12232,8.175277959450622E-5
418236250,1,12232,8.175277959450622E-5
418236848,2,12232,1.6350555918901244E-4
418237167,2,12232,1.6350555918901244E-4
418239445,1,12232,8.175277959450622E-5
418240205,1,12232,8.175277959450622E-5
418240219,1,12232,8.175277959450622E-5
418240222,1,12232,8.175277959450622E-5
426355836,1,10910,9.165902841429881E-5
426487742,1,10910,9.165902841429881E-5
426493902,1,10910,9.165902841429881E-5
426510771,1,10910,9.165902841429881E-5
426538865,1,10910,9.165902841429881E-5
426539084,1,10910,9.165902841429881E-5
426539571,1,10910,9.165902841429881E-5
433999873,1,11185,8.94054537326777E-5
434012678,2,11185,1.788109074653554E-4
434015665,1,11185,8.94054537326777E-5
434023518,1,11185,8.94054537326777E-5
434023971,2,11185,1.788109074653554E-4
434207113,2,11185,1.788109074653554E-4
434207763,1,11185,8.94054537326777E-5
434207855,1,11185,8.94054537326777E-5
434248017,1,11185,8.94054537326777E-5
434253670,1,11185,8.94054537326777E-5
434260784,1,11185,8.94054537326777E-5
434261010,1,11185,8.94054537326777E-5
434261483,1,11185,8.94054537326777E-5
434261526,1,11185,8.94054537326777E-5
434262088,1,11185,8.94054537326777E-5
441816891,2,11887,1.6825103053756205E-4
441836277,2,11887,1.6825103053756205E-4
441872086,1,11887,8.412551526878102E-5
442017290,1,11887,8.412551526878102E-5
442034013,1,11887,8.412551526878102E-5
442084066,1,11887,8.412551526878102E-5
442101809,1,11887,8.412551526878102E-5
442102285,1,11887,8.412551526878102E-5
442102530,1,11887,8.412551526878102E-5
442103125,1,11887,8.412551526878102E-5
442103127,1,11887,8.412551526878102E-5
450130765,2,12217,1.6370631087828436E-4
450157744,1,12217,8.185315543914218E-5
450158784,2,12217,1.6370631087828436E-4
450299207,3,12217,2.455594663174265E-4
450301018,2,12217,1.6370631087828436E-4
450303073,1,12217,8.185315543914218E-5
450307653,2,12217,1.6370631087828436E-4
458599197,1,13065,7.654037504783774E-5
458600764,1,13065,7.654037504783774E-5
458602659,1,13065,7.654037504783774E-5
458612853,1,13065,7.654037504783774E-5
458615092,3,13065,2.296211251435132E-4
458650170,1,13065,7.654037504783774E-5
458654303,1,13065,7.654037504783774E-5
458655349,7,13065,5.357826253348641E-4
458662675,1,13065,7.654037504783774E-5
458690844,1,13065,7.654037504783774E-5
458695032,1,13065,7.654037504783774E-5
458725741,1,13065,7.654037504783774E-5
458749779,1,13065,7.654037504783774E-5
458853857,1,13065,7.654037504783774E-5
458866840,1,13065,7.654037504783774E-5
458882689,1,13065,7.654037504783774E-5
458884604,1,13065,7.654037504783774E-5
458886055,1,13065,7.654037504783774E-5
458895048,1,13065,7.654037504783774E-5
458895209,1,13065,7.654037504783774E-5
458895377,1,13065,7.654037504783774E-5
458895684,1,13065,7.654037504783774E-5
458896020,1,13065,7.654037504783774E-5
458896268,1,13065,7.654037504783774E-5
458896297,1,13065,7.654037504783774E-5
458896629,1,13065,7.654037504783774E-5
458896721,2,13065,1.5308075009567548E-4
467909927,10,13724,7.28650539201399E-4
467927430,1,13724,7.28650539201399E-5
467957134,1,13724,7.28650539201399E-5
468128290,1,13724,7.28650539201399E-5
468131148,3,13724,2.185951617604197E-4
468132883,1,13724,7.28650539201399E-5
468189337,1,13724,7.28650539201399E-5
468189591,1,13724,7.28650539201399E-5
468203726,1,13724,7.28650539201399E-5
468212634,1,13724,7.28650539201399E-5
468220346,1,13724,7.28650539201399E-5
468220768,1,13724,7.28650539201399E-5
468221001,2,13724,1.457301078402798E-4
468221093,1,13724,7.28650539201399E-5
477063728,4,13215,3.026863412788498E-4
477083834,1,13215,7.567158531971244E-5
477093155,1,13215,7.567158531971244E-5
477201697,1,13215,7.567158531971244E-5
477249376,6,13215,4.540295119182747E-4
477250698,1,13215,7.567158531971244E-5
477258987,6,13215,4.540295119182747E-4
477261650,1,13215,7.567158531971244E-5
485856627,1,15175,6.589785831960461E-5
485857188,1,15175,6.589785831960461E-5
485867676,1,15175,6.589785831960461E-5
485872602,1,15175,6.589785831960461E-5
485875189,1,15175,6.589785831960461E-5
485889950,1,15175,6.589785831960461E-5
485902297,1,15175,6.589785831960461E-5
485919847,1,15175,6.589785831960461E-5
485939825,1,15175,6.589785831960461E-5
485951863,1,15175,6.589785831960461E-5
485980580,1,15175,6.589785831960461E-5
486014128,1,15175,6.589785831960461E-5
486035667,1,15175,6.589785831960461E-5
486054881,1,15175,6.589785831960461E-5
486162843,1,15175,6.589785831960461E-5
486163607,1,15175,6.589785831960461E-5
486203663,1,15175,6.589785831960461E-5
486216274,1,15175,6.589785831960461E-5
486216637,1,15175,6.589785831960461E-5
486216674,1,15175,6.589785831960461E-5
486216796,1,15175,6.589785831960461E-5
486216939,1,15175,6.589785831960461E-5
486218274,1,15175,6.589785831960461E-5
486218385,1,15175,6.589785831960461E-5
495230597,1,15804,6.327512022272843E-5
495243478,1,15804,6.327512022272843E-5
495259093,1,15804,6.327512022272843E-5
495350581,1,15804,6.327512022272843E-5
495535077,1,15804,6.327512022272843E-5
503132391,2,16565,1.2073649260488983E-4
503132547,1,16565,6.036824630244491E-5
