MonthYear_Date,ActionGeo_CountryCode,count
201701,CI,2
201608,EG,23
201611,FG,2
201601,LY,6
201610,OD,2
201707,US,877
201704,AO,7
201512,SY,66
201606,ST,2
201612,AF,1
