MonthYear_Date,ActionGeo_CountryCode,count
201601,TU,31
201709,KN,88
201604,DA,4
201601,AE,6
201610,MX,31
201610,KE,5
201705,KN,12
201512,SF,19
201609,RS,27
201508,BB,2
201509,RP,1
201505,ET,3
