MonthYear_Date,ActionGeo_CountryCode,count
201709,IC,2
201504,US,314
201601,SW,3
201610,IR,59
201610,SG,2
201707,CD,1
201506,AF,11
201505,CH,12
201505,,33
201510,AU,19
201510,IR,14
201606,SA,10
