Month_Year,ActionGeo_CountryCode,Number_Events
06-2016,BE,4
06-2016,OS,4
06-2016,NZ,4
06-2016,EG,4
06-2016,CU,4
06-2016,JP,4
06-2016,AE,4
06-2016,KE,4
