Month_Year,ActionGeo_CountryCode,Number_Events
04-2015,PK,77
04-2015,US,314
05-2015,LK,1
05-2015,SR,1
05-2015,ES,1
05-2015,CY,1
05-2015,HT,1
05-2015,PY,1
05-2015,RS,1
05-2015,WS,1
05-2015,KN,1
05-2015,BY,1
05-2015,MZ,1
05-2015,CR,1
05-2015,AL,1
05-2015,KV,1
05-2015,CL,1
05-2015,DA,1
