Month_Year,ActionGeo_CountryCode,Number_Events
05-2017,ZA,5
05-2017,PG,6
05-2017,BD,6
05-2017,UG,6
05-2017,EI,7
05-2017,JO,7
05-2017,IT,7
05-2017,JE,7
05-2017,IR,7
05-2017,OS,7
