MonthYear_Date,ActionGeo_CountryCode,count
201602,BR,7
201701,MX,2
201701,GY,2
201607,PL,22
201607,CA,60
201608,TS,7
201705,SP,3
201706,CI,1
201609,HA,9
201609,CI,1
201508,BC,9
201708,OS,2
