Month_Year,ActionGeo_CountryCode,Number_Events
04-2015,BW,1
04-2015,MW,1
04-2015,MM,1
04-2015,TT,1
04-2015,FI,1
04-2015,CY,1
04-2015,NP,1
04-2015,QA,1
04-2015,PH,2
04-2015,BR,2
04-2015,TR,2
04-2015,PA,2
04-2015,MY,2
04-2015,NL,2
04-2015,UG,2
