MonthYear_Date,ActionGeo_CountryCode,count
201709,JE,2
201709,HR,2
201701,MD,12
201608,SF,12
201705,UK,95
201705,ET,3
201706,GR,2
201704,SY,45
201704,JO,8
201605,SU,1
201505,TH,6
201612,GH,18
201504,AF,15
201708,LO,1
