Month_Year,ActionGeo_CountryCode,Number_Events
02-2017,SY,29
02-2017,IN,34
02-2017,CA,41
02-2017,GM,52
02-2017,RU,56
02-2017,US,382
03-2017,FI,1
03-2017,GH,1
03-2017,LY,1
03-2017,CL,1
03-2017,EC,1
03-2017,ZW,1
03-2017,HK,1
03-2017,SS,1
03-2017,GT,1
03-2017,KZ,1
03-2017,BH,1
03-2017,RO,1
03-2017,LS,1
