Month_Year,ActionGeo_CountryCode,Number_Events
05-2017,EC,2
05-2017,ID,2
05-2017,SE,2
05-2017,EG,2
05-2017,SD,2
05-2017,HU,3
05-2017,VM,3
05-2017,ET,3
05-2017,BR,3
05-2017,PE,3
05-2017,ZW,3
05-2017,DZ,3
05-2017,NO,3
05-2017,BO,3
05-2017,MW,3
05-2017,CU,3
05-2017,NI,3
05-2017,KG,3
05-2017,ES,3
