MonthYear_Date,ActionGeo_CountryCode,count
201602,ZA,2
201608,BT,3
201611,US,1177
201706,BX,2
201603,HA,3
201506,SZ,4
201506,SW,1
201509,IZ,11
201504,KE,12
201606,TW,12
