Month_Year,ActionGeo_CountryCode,Number_Events
06-2017,TD,3
06-2017,BE,3
06-2017,BJ,3
06-2017,ML,3
06-2017,EG,3
06-2017,LB,3
06-2017,BM,3
06-2017,NL,3
06-2017,KR,3
06-2017,DA,3
06-2017,NO,3
06-2017,GY,3
06-2017,PG,3
