MonthYear_Date,ActionGeo_CountryCode,count
201709,SW,3
201701,UZ,3
201604,SZ,2
201508,RS,25
201611,BO,1
201512,AS,10
201601,UG,6
201509,SP,28
201505,CO,9
201505,TU,2
201702,AS,22
201703,CH,38
