MonthYear_Date,ActionGeo_CountryCode,count
201709,VE,18
201604,AE,3
201511,PE,10
201608,MX,18
201610,IT,6
201610,ZA,2
201704,BL,2
201505,IN,118
201509,IR,22
201505,OD,2
201702,MY,17
201703,IS,11
