Month_Year,ActionGeo_CountryCode,Number_Events
06-2016,UY,2
06-2016,LC,2
06-2016,LA,2
06-2016,UP,2
06-2016,TH,2
06-2016,PS,2
06-2016,ID,2
06-2016,BS,2
06-2016,IT,2
06-2016,LU,2
06-2016,BW,2
