Month_Year,ActionGeo_CountryCode,Number_Events
06-2015,IT,14
06-2015,IQ,14
06-2015,KW,15
06-2015,PS,16
06-2015,FR,17
06-2015,IR,17
06-2015,UP,18
06-2015,ZA,19
06-2015,NG,21
06-2015,GM,26
06-2015,CN,32
06-2015,,43
06-2015,RU,45
