Month_Year,ActionGeo_CountryCode,Number_Events
03-2015,LY,13
03-2015,JP,14
03-2015,TH,15
03-2015,AZ,15
03-2015,AF,18
03-2015,IT,20
03-2015,UP,21
03-2015,EG,21
03-2015,GR,21
03-2015,FR,23
03-2015,ZA,25
03-2015,SY,27
03-2015,BD,32
