MonthYear_Date,ActionGeo_CountryCode,count
201709,KS,8
201701,FI,5
201701,AF,2
201708,,16
201611,AG,1
201706,SW,1
201503,CA,89
201605,GM,42
201609,CF,3
201505,KS,6
201606,FJ,16
201611,GV,1
201612,BG,1
