MonthYear_Date,ActionGeo_CountryCode,count
201604,MG,17
201511,AU,13
201608,RQ,3
201601,HU,1
201610,VM,19
201705,CY,1
201707,IZ,16
201503,GM,11
201503,EZ,2
201605,NP,1
201603,DR,4
201506,IZ,14
201509,TW,9
201505,KZ,6
201703,JO,10
