Month_Year,ActionGeo_CountryCode,Number_Events
09-2017,KE,6
09-2017,LR,6
09-2017,PL,6
09-2017,BR,6
09-2017,PT,6
09-2017,LK,6
09-2017,QA,7
09-2017,ID,7
09-2017,UG,7
09-2017,GH,7
09-2017,NG,8
09-2017,KR,8
09-2017,PK,9
09-2017,SA,9
09-2017,PH,9
