MonthYear_Date,ActionGeo_CountryCode,count
201709,BA,1
201701,NO,9
201701,CU,13
201607,ET,13
201607,AL,1
201607,FM,5
201607,RI,2
201610,NU,5
201707,HK,5
201603,KE,9
201609,HU,3
201609,UK,25
201505,GM,17
201505,SC,1
201708,GH,4
201708,NI,14
