Month_Year,ActionGeo_CountryCode,Number_Events
08-2016,SD,3
08-2016,BT,3
08-2016,PY,3
08-2016,IS,3
08-2016,VE,3
08-2016,FJ,3
08-2016,UY,3
08-2016,PR,3
08-2016,AT,3
08-2016,KW,3
08-2016,SL,3
