MonthYear_Date,ActionGeo_CountryCode,count
201701,CH,56
201701,SO,27
201511,YM,3
201511,ZA,1
201606,RS,24
201607,KE,3
201611,RP,8
201601,PA,1
201705,EC,2
201707,DJ,5
201707,JA,11
201605,BR,16
201605,JE,2
201509,NZ,3
201510,SI,10
