Month_Year,ActionGeo_CountryCode,Number_Events
09-2015,LB,5
09-2015,SS,5
09-2015,SE,5
09-2015,MY,5
09-2015,VE,6
09-2015,GN,6
09-2015,KE,6
09-2015,NP,7
09-2015,ZM,7
09-2015,CO,7
09-2015,CH,7
