Month_Year,ActionGeo_CountryCode,Number_Events
06-2015,FJ,3
06-2015,MH,3
06-2015,AR,3
06-2015,SY,3
06-2015,BN,3
06-2015,NO,3
06-2015,EG,3
06-2015,CH,4
06-2015,HK,4
06-2015,GR,4
