Month_Year,ActionGeo_CountryCode,Number_Events
04-2015,LY,7
04-2015,IQ,7
04-2015,GR,8
04-2015,ID,8
04-2015,JM,9
04-2015,AE,9
04-2015,ZA,10
04-2015,KE,12
04-2015,UP,12
04-2015,CA,13
04-2015,RU,14
04-2015,AF,15
04-2015,JP,16
04-2015,SL,16
04-2015,SA,16
04-2015,NG,16
