MonthYear_Date,ActionGeo_CountryCode,count
201602,BN,6
201602,WS,3
201701,IS,60
201704,TU,60
201605,HR,3
201603,SY,48
201609,JE,8
201609,SO,2
201509,CU,27
201505,NS,1
201606,KS,1
201612,LG,2
201612,CW,24
201504,JM,9
