Month_Year,ActionGeo_CountryCode,Number_Events
09-2016,,22
09-2016,IL,25
09-2016,SY,25
09-2016,GB,25
09-2016,RU,27
09-2016,CN,33
09-2016,UG,35
09-2016,PK,41
09-2016,IN,42
09-2016,CA,55
09-2016,AU,74
09-2016,US,318
10-2016,ID,1
10-2016,BN,1
10-2016,TW,1
10-2016,PS,1
10-2016,FJ,1
10-2016,BT,1
10-2016,BD,1
10-2016,MD,1
10-2016,EH,1
10-2016,KZ,1
10-2016,OS,1
10-2016,IS,1
10-2016,HU,1
10-2016,DA,1
