Month_Year,ActionGeo_CountryCode,Number_Events
06-2017,IR,14
06-2017,FR,15
06-2017,QA,15
06-2017,PK,16
06-2017,NZ,16
06-2017,KW,17
06-2017,ES,17
06-2017,PT,19
06-2017,SA,19
06-2017,IN,20
06-2017,CN,21
06-2017,GH,23
