Month_Year,ActionGeo_CountryCode,Number_Events
12-2016,TR,7
12-2016,IR,7
12-2016,CA,7
12-2016,BR,7
12-2016,QA,8
12-2016,PK,8
12-2016,ZA,9
12-2016,GN,10
12-2016,VM,10
12-2016,TH,11
12-2016,GM,12
