Month_Year,ActionGeo_CountryCode,Number_Events
05-2016,IR,28
05-2016,AU,28
05-2016,ZA,31
05-2016,NZ,36
05-2016,SA,38
05-2016,,41
05-2016,GM,42
05-2016,CA,46
05-2016,IN,56
05-2016,GB,73
05-2016,US,951
06-2016,KR,1
06-2016,PR,1
06-2016,BD,1
06-2016,ZW,1
06-2016,IR,1
06-2016,UG,1
06-2016,GH,1
06-2016,SS,1
06-2016,LK,1
06-2016,LR,1
06-2016,ZA,1
06-2016,TD,1
06-2016,AD,1
06-2016,DA,1
06-2016,NO,1
06-2016,GI,1
06-2016,BR,1
