MonthYear_Date,ActionGeo_CountryCode,count
201601,SN,12
201511,LE,14
201607,TS,2
201608,JA,12
201610,IN,45
201601,OD,1
201707,BM,14
201603,IZ,11
201603,TS,3
201708,CH,12
201507,HK,15
