MonthYear_Date,ActionGeo_CountryCode,count
201709,CH,43
201701,RQ,1
201701,GK,1
201604,LI,6
201604,KS,1
201607,RW,2
201610,AF,13
201704,NZ,22
201705,RS,52
201706,BN,3
201503,US,849
201504,ZI,3
201505,EG,14
201606,NL,6
201606,,21
201504,GM,21
201708,NG,2
