Month_Year,ActionGeo_CountryCode,Number_Events
12-2015,KH,8
12-2015,EG,8
12-2015,JO,8
12-2015,FR,8
12-2015,SE,8
12-2015,AU,10
12-2015,LY,10
12-2015,TW,10
12-2015,TH,11
12-2015,PE,11
12-2015,YE,11
12-2015,LK,11
12-2015,GM,13
12-2015,CH,13
12-2015,LV,13
