Month_Year,ActionGeo_CountryCode,Number_Events
11-2016,IR,4
11-2016,LA,4
11-2016,ML,4
11-2016,NZ,4
11-2016,AF,4
11-2016,KE,4
11-2016,MA,4
11-2016,MV,4
11-2016,AE,4
11-2016,TG,4
11-2016,KW,4
