Month_Year,ActionGeo_CountryCode,Number_Events
08-2015,NA,3
08-2015,DZ,3
08-2015,PH,3
08-2015,SD,3
08-2015,SG,3
08-2015,NL,3
08-2015,ET,3
08-2015,BD,3
08-2015,GR,4
08-2015,LY,4
08-2015,AR,4
08-2015,AF,5
08-2015,EI,5
08-2015,LV,5
08-2015,AE,5
