Month_Year,ActionGeo_CountryCode,Number_Events
06-2015,CA,57
06-2015,IN,57
06-2015,GB,59
06-2015,AU,62
06-2015,US,653
07-2015,MZ,1
07-2015,CU,1
07-2015,JM,1
07-2015,SG,1
07-2015,MU,1
07-2015,GR,1
07-2015,ZW,1
07-2015,TR,1
07-2015,LA,1
07-2015,IQ,1
07-2015,RU,1
