Month_Year,ActionGeo_CountryCode,Number_Events
07-2017,EG,3
07-2017,MZ,3
07-2017,CM,3
07-2017,PT,3
07-2017,CO,3
07-2017,JO,3
07-2017,JM,3
07-2017,GN,3
07-2017,FI,3
07-2017,ZM,3
07-2017,ES,3
07-2017,AM,3
07-2017,GR,3
07-2017,RO,3
07-2017,LT,3
