MonthYear_Date,ActionGeo_CountryCode,count
201709,LI,6
201701,PL,2
201701,NL,4
201701,BF,9
201608,RB,2
201608,KE,4
201611,JM,2
201611,CD,1
201605,ID,22
201705,IS,14
201706,SY,33
201707,GZ,1
201704,LO,2
201605,MR,3
201603,RO,6
201603,SF,8
201609,SN,3
201509,DA,4
201509,,37
201702,EC,1
201612,JO,19
201612,RW,2
