Month_Year,ActionGeo_CountryCode,Number_Events
11-2016,CU,2
11-2016,DA,2
11-2016,LB,2
11-2016,GI,2
11-2016,FG,2
11-2016,JO,2
11-2016,TZ,2
11-2016,TN,2
11-2016,PT,2
11-2016,JM,2
11-2016,GT,2
11-2016,JP,2
