Month_Year,ActionGeo_CountryCode,Number_Events
09-2016,KP,1
09-2016,FJ,1
09-2016,EI,1
09-2016,SV,1
09-2016,DA,1
09-2016,TZ,1
09-2016,GQ,1
09-2016,SE,1
09-2016,NL,1
09-2016,CL,1
09-2016,CO,1
09-2016,AZ,1
09-2016,LB,2
09-2016,SO,2
09-2016,AT,2
09-2016,BR,2
09-2016,MA,2
09-2016,AQ,2
09-2016,GY,2
09-2016,JM,2
09-2016,ID,2
09-2016,SD,2
09-2016,CI,2
09-2016,GT,2
