Month_Year,ActionGeo_CountryCode,Number_Events
06-2017,PH,5
06-2017,MY,5
06-2017,IQ,6
06-2017,CO,6
06-2017,JP,6
06-2017,JM,6
06-2017,GT,6
06-2017,IS,7
06-2017,ZM,7
06-2017,AL,7
06-2017,SG,7
06-2017,CH,7
