MonthYear_Date,ActionGeo_CountryCode,count
201701,IT,5
201604,VC,8
201607,IN,23
201608,PE,4
201611,SU,5
201512,,47
201609,CU,5
201508,NO,2
201702,CA,41
201703,BG,3
201703,GT,1
