MonthYear_Date,ActionGeo_CountryCode,count
201709,CO,4
201701,DR,1
201608,US,865
201611,EI,37
201601,ID,17
201707,IS,6
201505,QA,2
201610,RW,2
201509,CB,3
201703,JA,6
201507,IN,75
