Month_Year,ActionGeo_CountryCode,Number_Events
01-2017,EI,10
01-2017,TR,10
01-2017,UG,10
01-2017,ET,11
01-2017,IQ,12
01-2017,MD,12
01-2017,CU,13
01-2017,CO,13
01-2017,MY,14
01-2017,PK,15
01-2017,IR,15
