MonthYear_Date,ActionGeo_CountryCode,count
201602,GL,2
201709,PL,6
201511,HK,2
201511,SP,8
201503,AR,1
201503,BN,3
201704,UV,2
201704,JE,1
201603,EZ,5
201606,CF,3
201606,IZ,6
201507,UG,10
