Month_Year,ActionGeo_CountryCode,Number_Events
04-2017,KW,2
04-2017,KG,2
04-2017,BF,2
04-2017,LT,2
04-2017,LO,2
04-2017,BO,2
04-2017,CG,2
04-2017,VM,2
04-2017,QA,2
04-2017,HU,2
04-2017,CO,2
04-2017,TN,2
04-2017,NA,2
04-2017,SB,2
