MonthYear_Date,ActionGeo_CountryCode,count
201601,RQ,3
201701,JM,6
201607,WE,1
201607,CB,1
201611,BE,1
201707,LY,4
201707,MG,23
201706,SP,17
201605,FI,5
201606,EG,4
201703,MT,3
201703,GH,1
201504,LY,7
