MonthYear_Date,ActionGeo_CountryCode,count
201602,SN,2
201602,RP,2
201709,SZ,3
201701,YM,5
201604,LY,16
201608,HO,1
201610,FJ,1
201601,FI,20
201705,MO,1
201707,SO,5
201707,TH,1
201706,PM,10
201503,RI,1
201505,SA,35
201512,LG,13
201506,BB,2
201505,SF,19
201703,LH,2
201703,EC,1
