MonthYear_Date,ActionGeo_CountryCode,count
201601,IN,79
201701,SF,18
201701,PK,15
201701,VE,4
201701,CO,13
201701,IV,4
201511,SA,20
201511,IR,7
201607,CE,5
201608,FJ,3
201611,IT,15
201601,GK,4
201601,AR,2
201707,SY,19
201706,SN,7
201603,KS,6
201703,HK,1
201612,SA,5
