MonthYear_Date,ActionGeo_CountryCode,count
201601,PK,44
201504,AS,21
201511,PK,11
201607,BF,2
201601,TS,5
201610,BU,7
201706,CU,12
201706,LH,4
201506,AR,3
201506,SY,3
