MonthYear_Date,ActionGeo_CountryCode,count
201709,MY,4
201709,ZI,4
201610,MD,1
201705,NI,31
201705,CU,3
201706,FR,15
201704,AR,1
201605,TX,2
201512,CM,1
201609,SA,11
201505,AL,1
201612,TH,11
