MonthYear_Date,ActionGeo_CountryCode,count
201602,MO,2
201701,BR,20
201608,ZI,1
201608,CD,1
201611,HO,9
201611,LG,1
201707,ZI,9
201704,LE,1
201704,LH,2
201605,UK,73
201603,BR,9
201603,PE,2
201702,CI,10
201606,BE,4
201708,MY,1
201507,KE,4
